customer_id,churn_probability
CUST02570,0.9547
CUST02571,0.9915
CUST02572,0.9656
CUST02573,1.0
CUST02574,0.9649
CUST02575,0.9449
CUST02576,0.9819
CUST02577,0.9802
CUST02578,0.9749
CUST02579,0.9638
CUST02580,0.9896
CUST02581,0.0498
CUST02582,0.0179
CUST02583,0.9727
CUST02584,0.0866
CUST02585,0.9869
CUST02586,0.9958
CUST02587,0.1134
CUST02588,0.9682
CUST02589,0.9669
CUST02590,0.0423
CUST02591,0.0313
CUST02592,0.9948
CUST02593,0.9809
CUST02594,0.9532
CUST02595,0.027
CUST02596,0.9753
CUST02597,0.06
CUST02598,0.0233
CUST02599,0.999
CUST02600,0.9697
CUST02601,0.0617
CUST02602,0.0577
CUST02603,0.9947
CUST02604,0.9871
CUST02605,0.9857
CUST02606,1.0
CUST02607,0.9821
CUST02608,0.9674
CUST02609,0.9785
CUST02610,0.0426
CUST02611,0.0255
CUST02612,0.042
CUST02613,1.0
CUST02614,0.9844
CUST02615,0.9638
CUST02616,0.9982
CUST02617,0.9811
CUST02618,0.0359
CUST02619,0.0695
CUST02620,0.9551
CUST02621,0.9904
CUST02622,0.9688
CUST02623,0.9731
CUST02624,0.9871
CUST02625,0.0618
CUST02626,0.9767
CUST02627,0.9986
CUST02628,0.9748
CUST02629,0.031
CUST02630,0.0271
CUST02631,1.0
CUST02632,0.988
CUST02633,0.0525
CUST02634,0.9821
CUST02635,0.0397
CUST02636,0.9541
CUST02637,0.0463
CUST02638,0.9893
CUST02639,0.9981
CUST02640,0.0294
CUST02641,0.9882
CUST02642,0.0348
CUST02643,0.9999
CUST02644,0.9957
CUST02645,0.9753
CUST02646,0.0196
CUST02647,0.9807
CUST02648,0.9981
CUST02649,0.9995
CUST02650,0.022
CUST02651,0.9849
CUST02652,0.0365
CUST02653,0.9673
CUST02654,0.9821
CUST02655,0.9818
CUST02656,0.0252
CUST02657,0.9566
CUST02658,0.9816
CUST02659,0.963
CUST02660,0.0555
CUST02661,0.0401
CUST02662,0.9899
CUST02663,0.0457
CUST02664,0.9987
CUST02665,0.0292
CUST02666,0.8982
CUST02667,0.9961
CUST02668,0.0304
CUST02669,0.9487
CUST02670,0.9864
CUST02671,0.097
CUST02672,0.0404
CUST02673,0.0416
CUST02674,0.0406
CUST02675,0.059
CUST02676,0.9953
CUST02677,0.9621
CUST02678,0.0259
CUST02679,0.9983
CUST02680,0.9778
CUST02681,0.0472
CUST02682,0.0551
CUST02683,0.0442
CUST02684,0.9983
CUST02685,0.9738
CUST02686,0.9646
CUST02687,0.9506
CUST02688,0.9858
CUST02689,0.9936
CUST02690,0.9736
CUST02691,0.9848
CUST02692,0.0487
CUST02693,0.9389
CUST02694,0.0263
CUST02695,0.9604
CUST02696,0.9735
CUST02697,0.9811
CUST02698,0.9982
CUST02699,0.9292
CUST02700,0.9899
CUST02701,0.989
CUST02702,0.9989
CUST02703,0.9849
CUST02704,0.9741
CUST02705,0.9385
CUST02706,0.9919
CUST02707,0.9779
CUST02708,0.9875
CUST02709,0.9987
CUST02710,0.0389
CUST02711,0.9695
CUST02712,0.9683
CUST02713,0.028
CUST02714,0.0387
CUST02715,0.9983
CUST02716,0.9589
CUST02717,0.0255
CUST02718,0.9926
CUST02719,0.0451
CUST02720,0.9639
CUST02721,0.0468
CUST02722,0.9851
CUST02723,0.9843
CUST02724,0.9889
CUST02725,0.0275
CUST02726,0.9928
CUST02727,0.9766
CUST02728,0.9929
CUST02729,0.0399
CUST02730,0.9933
CUST02731,0.0393
CUST02732,0.9466
CUST02733,0.9912
CUST02734,0.9863
CUST02735,0.978
CUST02736,0.9881
CUST02737,0.9385
CUST02738,0.9995
CUST02739,0.0113
CUST02740,0.9487
CUST02741,0.0471
CUST02742,0.9527
CUST02743,0.9969
CUST02744,0.9897
CUST02745,0.9913
CUST02746,0.9855
CUST02747,0.9975
CUST02748,0.0429
CUST02749,0.9507
CUST02750,0.9632
CUST02751,0.0234
CUST02752,0.9892
CUST02753,0.0545
CUST02754,0.9845
CUST02755,0.0761
CUST02756,0.9983
CUST02757,0.0387
CUST02758,0.9564
CUST02759,0.973
CUST02760,0.9671
CUST02761,0.924
CUST02762,0.935
CUST02763,0.9632
CUST02764,0.032
CUST02765,0.9768
CUST02766,0.9526
CUST02767,0.9875
CUST02768,0.9854
CUST02769,0.9999
CUST02770,1.0
CUST02771,0.0357
CUST02772,0.9999
CUST02773,0.9983
CUST02774,0.9531
CUST02775,0.0446
CUST02776,0.96
CUST02777,0.0268
CUST02778,0.9883
CUST02779,0.0499
CUST02780,0.0271
CUST02781,0.0404
CUST02782,0.0428
CUST02783,0.0463
CUST02784,0.9747
CUST02785,0.0286
CUST02786,0.9915
CUST02787,0.9613
CUST02788,0.9563
CUST02789,0.9882
CUST02790,0.0297
CUST02791,0.958
CUST02792,0.98
CUST02793,0.9901
CUST02794,0.0549
CUST02795,0.0288
CUST02796,0.0367
CUST02797,0.989
CUST02798,0.9433
CUST02799,0.05
CUST02800,0.0571
CUST02801,0.0376
CUST02802,0.9475
CUST02803,0.9892
CUST02804,0.9912
CUST02805,0.9836
CUST02806,0.022
CUST02807,0.9905
CUST02808,0.9872
CUST02809,0.0236
CUST02810,0.9739
CUST02811,0.9853
CUST02812,0.0516
CUST02813,0.9921
CUST02814,0.9949
CUST02815,0.9893
CUST02816,0.031
CUST02817,0.0348
CUST02818,0.9999
CUST02819,0.9908
CUST02820,0.9882
CUST02821,0.0308
CUST02822,0.0338
CUST02823,0.9935
CUST02824,0.9823
CUST02825,0.9675
CUST02826,0.9643
CUST02827,0.9983
CUST02828,0.0813
CUST02829,0.0395
CUST02830,0.9205
CUST02831,0.9344
CUST02832,0.9711
CUST02833,0.9885
CUST02834,0.984
CUST02835,0.0397
CUST02836,0.9857
CUST02837,0.0242
CUST02838,0.9951
CUST02839,0.976
CUST02840,0.9915
CUST02841,0.9903
CUST02842,0.0368
CUST02843,0.029
CUST02844,0.9854
CUST02845,0.9796
CUST02846,0.0299
CUST02847,0.9747
CUST02848,0.9882
CUST02849,0.9836
CUST02850,0.0385
CUST02851,0.9465
CUST02852,0.0271
CUST02853,0.967
CUST02854,1.0
CUST02855,0.9418
CUST02856,0.0334
CUST02857,0.0255
CUST02858,0.9887
CUST02859,0.9901
CUST02860,0.0427
CUST02861,0.0257
CUST02862,0.9621
CUST02863,0.9791
CUST02864,0.9874
CUST02865,0.9989
CUST02866,1.0
CUST02867,0.9917
CUST02868,0.9837
CUST02869,0.9904
CUST02870,0.9999
CUST02871,0.9744
CUST02872,0.0228
CUST02873,0.998
CUST02874,0.064
CUST02875,0.0787
CUST02876,0.0468
CUST02877,0.9944
CUST02878,0.0304
CUST02879,0.9999
CUST02880,0.0447
CUST02881,0.0255
CUST02882,0.9975
CUST02883,0.0679
CUST02884,0.0628
CUST02885,0.0272
CUST02886,0.9981
CUST02887,0.0674
CUST02888,0.9855
CUST02889,0.0528
CUST02890,0.942
CUST02891,0.9838
CUST02892,0.9609
CUST02893,0.9876
CUST02894,0.0284
CUST02895,0.0568
CUST02896,0.99
CUST02897,0.9918
CUST02898,0.9413
CUST02899,0.0183
CUST02900,1.0
CUST02901,0.9737
CUST02902,0.9867
CUST02903,0.9397
CUST02904,0.9863
CUST02905,0.0449
CUST02906,0.9815
CUST02907,0.9779
CUST02908,0.966
CUST02909,0.989
CUST02910,0.9372
CUST02911,0.9895
CUST02912,0.9731
CUST02913,0.9778
CUST02914,0.967
CUST02915,0.9627
CUST02916,0.9713
CUST02917,0.9905
CUST02918,0.0251
CUST02919,0.9803
CUST02920,0.9939
CUST02921,0.9588
CUST02922,0.9996
CUST02923,0.9618
CUST02924,0.0412
CUST02925,0.9802
CUST02926,0.0469
CUST02927,0.0472
CUST02928,0.9557
CUST02929,0.0246
CUST02930,0.0522
CUST02931,0.9831
CUST02932,0.0481
CUST02933,0.0407
CUST02934,0.9825
CUST02935,0.0454
CUST02936,0.9667
CUST02937,0.9379
CUST02938,0.0324
CUST02939,0.9929
CUST02940,0.9996
CUST02941,0.9738
CUST02942,0.038
CUST02943,0.9999
CUST02944,0.0309
CUST02945,0.0382
CUST02946,0.0289
CUST02947,0.9944
CUST02948,0.999
CUST02949,0.9759
CUST02950,0.9894
CUST02951,0.9701
CUST02952,0.0475
CUST02953,0.9946
CUST02954,0.9792
CUST02955,0.9834
CUST02956,0.0391
CUST02957,0.9999
CUST02958,0.0213
CUST02959,0.0276
CUST02960,0.061
CUST02961,0.9893
CUST02962,0.9792
CUST02963,0.0256
CUST02964,0.9514
CUST02965,0.9831
CUST02966,0.9982
CUST02967,0.0484
CUST02968,0.051
CUST02969,0.0374
CUST02970,0.9992
CUST02971,0.9989
CUST02972,0.9937
CUST02973,0.9883
CUST02974,0.0513
CUST02975,0.0348
CUST02976,0.9918
CUST02977,0.0234
CUST02978,0.9907
CUST02979,0.9999
CUST02980,0.9901
CUST02981,0.0353
CUST02982,0.9842
CUST02983,0.9764
CUST02984,0.0299
CUST02985,0.9833
CUST02986,0.9051
CUST02987,0.9812
CUST02988,0.9713
CUST02989,0.9996
CUST02990,0.9915
CUST02991,0.04
CUST02992,0.0298
CUST02993,0.9895
CUST02994,0.9803
CUST02995,0.9321
CUST02996,0.9839
CUST02997,0.9736
CUST02998,0.9665
CUST02999,0.0198
CUST03000,0.9881
CUST03001,0.9873
CUST03002,0.9549
CUST03003,0.9607
CUST03004,0.9851
CUST03005,0.9826
CUST03006,0.0338
CUST03007,0.9711
CUST03008,0.9592
CUST03009,0.9546
CUST03010,0.9771
CUST03011,0.9921
CUST03012,0.9978
CUST03013,0.0485
CUST03014,0.0225
CUST03015,0.9096
CUST03016,0.0285
CUST03017,0.0344
CUST03018,0.9745
CUST03019,0.9854
CUST03020,0.9775
CUST03021,0.9669
CUST03022,0.951
CUST03023,0.9949
CUST03024,0.0399
CUST03025,0.0665
CUST03026,0.9638
CUST03027,0.9638
CUST03028,0.0943
CUST03029,0.9942
CUST03030,0.9539
CUST03031,0.9827
CUST03032,0.9838
CUST03033,0.0406
CUST03034,0.9585
CUST03035,0.9999
CUST03036,0.9884
CUST03037,1.0
CUST03038,0.0303
CUST03039,0.9906
CUST03040,0.973
CUST03041,0.9972
CUST03042,0.9791
CUST03043,0.0164
CUST03044,0.9637
CUST03045,0.987
CUST03046,0.9937
CUST03047,0.0357
CUST03048,0.9634
CUST03049,0.9297
CUST03050,0.9727
CUST03051,0.9656
CUST03052,0.0664
CUST03053,0.9427
CUST03054,0.9942
CUST03055,0.9742
CUST03056,0.0379
CUST03057,0.0464
CUST03058,0.0238
CUST03059,0.043
CUST03060,0.0338
CUST03061,0.9771
CUST03062,0.9534
CUST03063,0.9853
CUST03064,1.0
CUST03065,0.0218
CUST03066,0.9621
CUST03067,0.9452
CUST03068,0.0354
CUST03069,0.9795
CUST03070,0.9733
CUST03071,0.9411
CUST03072,0.0424
CUST03073,0.0363
CUST03074,0.9996
CUST03075,0.0437
CUST03076,0.0793
CUST03077,0.9862
CUST03078,0.9988
CUST03079,0.9921
CUST03080,0.9444
CUST03081,0.9969
CUST03082,0.9568
CUST03083,0.0369
CUST03084,0.9931
CUST03085,0.9791
CUST03086,0.9943
CUST03087,0.0306
CUST03088,0.9713
CUST03089,0.9998
CUST03090,0.9742
CUST03091,0.0475
CUST03092,0.1089
CUST03093,0.0558
CUST03094,0.9544
CUST03095,0.9921
CUST03096,0.9646
CUST03097,0.0608
CUST03098,0.9862
CUST03099,0.9908
CUST03100,0.9721
CUST03101,0.0391
CUST03102,0.9801
CUST03103,0.95
CUST03104,0.9924
CUST03105,0.9799
CUST03106,0.0327
CUST03107,0.9935
CUST03108,0.9999
CUST03109,0.0356
CUST03110,0.9785
CUST03111,0.0485
CUST03112,0.0468
CUST03113,0.0859
CUST03114,0.0392
CUST03115,0.0553
CUST03116,0.9999
CUST03117,0.9283
CUST03118,0.0234
CUST03119,0.9817
CUST03120,0.9948
CUST03121,0.967
CUST03122,0.069
CUST03123,0.9845
CUST03124,0.914
CUST03125,0.0299
CUST03126,0.9824
CUST03127,0.9751
CUST03128,0.058
CUST03129,0.9586
CUST03130,0.0241
CUST03131,0.972
CUST03132,0.9822
CUST03133,0.0725
CUST03134,0.9876
CUST03135,0.9616
CUST03136,0.9618
CUST03137,0.9983
CUST03138,0.9805
CUST03139,0.9712
CUST03140,0.9688
CUST03141,0.0467
CUST03142,0.9887
CUST03143,0.9882
CUST03144,0.9578
CUST03145,0.0636
CUST03146,0.9797
CUST03147,0.0206
CUST03148,0.0289
CUST03149,0.9667
CUST03150,0.9644
CUST03151,0.036
CUST03152,0.9713
CUST03153,0.9925
CUST03154,0.9749
CUST03155,0.9838
CUST03156,0.0216
CUST03157,0.9891
CUST03158,0.0199
CUST03159,0.0676
CUST03160,0.0711
CUST03161,0.9473
CUST03162,0.0617
CUST03163,0.9953
CUST03164,0.9433
CUST03165,0.0289
CUST03166,0.9497
CUST03167,0.0354
CUST03168,0.048
CUST03169,0.9816
CUST03170,0.9983
CUST03171,0.9932
CUST03172,0.97
CUST03173,0.9925
CUST03174,0.0267
CUST03175,0.982
CUST03176,0.0606
CUST03177,0.0347
CUST03178,0.9629
CUST03179,0.0312
CUST03180,0.9676
CUST03181,0.9916
CUST03182,0.9992
CUST03183,0.9788
CUST03184,0.0264
CUST03185,0.9554
CUST03186,0.9976
CUST03187,0.9672
CUST03188,0.9869
CUST03189,0.03
CUST03190,0.9904
CUST03191,0.9955
CUST03192,0.9908
CUST03193,0.9772
CUST03194,0.0271
CUST03195,0.9789
CUST03196,1.0
CUST03197,0.0305
CUST03198,0.9283
CUST03199,0.9995
CUST03200,0.9893
CUST03201,0.9469
CUST03202,0.0606
CUST03203,0.0348
CUST03204,0.9837
CUST03205,0.0564
CUST03206,0.9595
CUST03207,0.0265
CUST03208,0.0245
CUST03209,0.0263
CUST03210,0.9916
CUST03211,0.9983
CUST03212,0.0294
CUST03213,1.0
CUST03214,0.0442
CUST03215,0.0239
CUST03216,0.0405
CUST03217,0.0522
CUST03218,0.9999
CUST03219,0.0338
CUST03220,0.9929
CUST03221,0.9879
CUST03222,0.9972
CUST03223,0.9872
CUST03224,0.9849
CUST03225,0.9997
CUST03226,0.0439
CUST03227,0.9955
CUST03228,0.9827
CUST03229,0.9991
CUST03230,1.0
CUST03231,1.0
CUST03232,0.9829
CUST03233,0.9484
CUST03234,0.9816
CUST03235,0.0311
CUST03236,0.0819
CUST03237,0.9917
CUST03238,0.9707
CUST03239,0.0262
CUST03240,0.9996
CUST03241,0.9983
CUST03242,0.9924
CUST03243,0.9744
CUST03244,0.9843
CUST03245,0.9983
CUST03246,0.0538
CUST03247,0.0489
CUST03248,0.9893
CUST03249,0.9754
CUST03250,0.9662
CUST03251,0.0265
CUST03252,0.0139
CUST03253,0.9838
CUST03254,0.0239
CUST03255,0.0345
CUST03256,0.9532
CUST03257,0.9832
CUST03258,0.9976
CUST03259,0.9773
CUST03260,0.9963
CUST03261,0.9877
CUST03262,0.9909
CUST03263,0.066
CUST03264,0.9834
CUST03265,0.9996
CUST03266,0.9922
CUST03267,1.0
CUST03268,0.0392
CUST03269,0.9525
CUST03270,0.034
CUST03271,0.9672
CUST03272,0.0279
CUST03273,0.9841
CUST03274,0.974
CUST03275,0.0193
CUST03276,0.9926
CUST03277,0.9899
CUST03278,0.9821
CUST03279,0.9381
CUST03280,0.9936
CUST03281,0.9904
CUST03282,0.9817
CUST03283,0.9439
CUST03284,0.9987
CUST03285,0.0291
CUST03286,0.9215
CUST03287,0.0277
CUST03288,0.9909
CUST03289,0.0344
CUST03290,0.9824
CUST03291,0.9764
CUST03292,0.9701
CUST03293,0.9644
CUST03294,0.0285
CUST03295,0.9923
CUST03296,0.0501
CUST03297,0.985
CUST03298,0.9949
CUST03299,0.9738
CUST03300,0.9762
CUST03301,0.9936
CUST03302,0.9507
CUST03303,0.9391
CUST03304,0.997
CUST03305,0.892
CUST03306,0.9605
CUST03307,0.0331
CUST03308,0.0358
CUST03309,0.0629
CUST03310,0.9942
CUST03311,1.0
CUST03312,0.9476
CUST03313,0.9893
CUST03314,0.9732
CUST03315,0.9617
CUST03316,0.9993
CUST03317,0.0591
CUST03318,0.9416
CUST03319,0.9891
CUST03320,0.0357
CUST03321,0.9637
CUST03322,0.0247
CUST03323,0.9983
CUST03324,0.9748
CUST03325,0.9841
CUST03326,0.9798
CUST03327,0.986
CUST03328,0.9867
CUST03329,0.9551
CUST03330,0.9867
CUST03331,0.9964
CUST03332,0.0549
CUST03333,0.9769
CUST03334,0.9611
CUST03335,0.0273
CUST03336,0.9697
CUST03337,0.9786
CUST03338,0.9874
CUST03339,0.059
CUST03340,0.9831
CUST03341,0.9871
CUST03342,0.9766
CUST03343,0.9964
CUST03344,0.9912
CUST03345,0.9716
CUST03346,0.0545
CUST03347,0.9866
CUST03348,1.0
CUST03349,0.0628
CUST03350,0.9845
CUST03351,0.9976
CUST03352,0.9664
CUST03353,0.9815
CUST03354,0.0308
CUST03355,0.9896
CUST03356,0.0405
CUST03357,0.0474
CUST03358,0.9982
CUST03359,0.9973
CUST03360,0.9709
CUST03361,0.0222
CUST03362,0.9991
CUST03363,0.0426
CUST03364,0.988
CUST03365,0.0289
CUST03366,0.9902
CUST03367,0.0276
CUST03368,0.9232
CUST03369,0.9497
CUST03370,1.0
CUST03371,0.9929
CUST03372,0.9823
CUST03373,0.9674
CUST03374,0.0528
CUST03375,0.9776
CUST03376,0.9602
CUST03377,0.9681
CUST03378,0.9917
CUST03379,1.0
CUST03380,0.0382
CUST03381,0.9923
CUST03382,0.0639
CUST03383,0.9863
CUST03384,0.9947
CUST03385,0.997
CUST03386,0.9612
CUST03387,0.0482
CUST03388,0.9932
CUST03389,0.9913
CUST03390,0.9658
CUST03391,0.0242
CUST03392,0.9738
CUST03393,0.9925
CUST03394,0.9864
CUST03395,0.0271
CUST03396,0.9721
CUST03397,0.9826
CUST03398,0.9959
CUST03399,0.9796
CUST03400,0.9877
CUST03401,0.9408
CUST03402,0.9983
CUST03403,0.0557
CUST03404,0.0445
CUST03405,0.9925
CUST03406,1.0
CUST03407,0.9908
CUST03408,0.981
CUST03409,0.9788
CUST03410,0.0258
CUST03411,0.9889
CUST03412,0.9775
CUST03413,0.9988
CUST03414,0.0696
CUST03415,0.9555
CUST03416,0.0458
CUST03417,0.9889
CUST03418,1.0
CUST03419,0.0247
CUST03420,0.9916
CUST03421,0.9632
CUST03422,0.0245
CUST03423,0.9795
CUST03424,0.0381
CUST03425,0.9884
CUST03426,0.0859
CUST03427,0.0231
CUST03428,0.9866
CUST03429,0.9577
CUST03430,0.9867
CUST03431,0.987
CUST03432,0.988
CUST03433,0.9807
CUST03434,0.9805
CUST03435,0.055
CUST03436,0.9999
CUST03437,0.9972
CUST03438,0.081
CUST03439,0.9775
CUST03440,0.0377
CUST03441,0.0503
CUST03442,0.9622
CUST03443,0.9437
CUST03444,0.9932
CUST03445,0.027
CUST03446,0.9862
CUST03447,0.9832
CUST03448,0.9834
CUST03449,0.9897
CUST03450,0.9983
CUST03451,1.0
CUST03452,0.0682
CUST03453,0.9766
CUST03454,0.9845
CUST03455,0.9982
CUST03456,0.9892
CUST03457,0.9627
CUST03458,0.0306
CUST03459,0.9327
CUST03460,0.9885
CUST03461,0.9751
CUST03462,0.0647
CUST03463,0.9999
CUST03464,0.9827
CUST03465,0.9848
CUST03466,0.0342
CUST03467,0.063
CUST03468,0.9601
CUST03469,0.99
CUST03470,0.9788
CUST03471,0.9868
CUST03472,0.9749
CUST03473,0.9782
CUST03474,0.0522
CUST03475,0.979
CUST03476,0.0756
CUST03477,0.9591
CUST03478,0.9988
CUST03479,0.991
CUST03480,0.9828
CUST03481,0.9658
CUST03482,0.9936
CUST03483,0.9794
CUST03484,0.0227
CUST03485,0.0529
CUST03486,0.9895
CUST03487,0.018
CUST03488,0.9693
CUST03489,0.9727
CUST03490,0.9531
CUST03491,0.9983
CUST03492,0.0351
CUST03493,0.0599
CUST03494,0.0319
CUST03495,0.0263
CUST03496,0.0419
CUST03497,0.022
CUST03498,0.9683
CUST03499,0.0684
CUST03500,0.9376
CUST03501,0.9806
CUST03502,0.9278
CUST03503,0.0283
CUST03504,0.9675
CUST03505,0.9874
CUST03506,0.9634
CUST03507,0.9913
CUST03508,0.9945
CUST03509,0.9859
CUST03510,0.9874
CUST03511,0.9796
CUST03512,0.0247
CUST03513,0.9983
CUST03514,0.0165
CUST03515,0.9905
CUST03516,0.9876
CUST03517,0.8933
CUST03518,0.9383
CUST03519,0.0238
CUST03520,0.9474
CUST03521,0.0347
CUST03522,0.957
CUST03523,0.0351
CUST03524,0.0384
CUST03525,0.984
CUST03526,0.0293
CUST03527,0.0827
CUST03528,0.9981
CUST03529,0.9799
CUST03530,0.978
CUST03531,0.9347
CUST03532,0.9877
CUST03533,0.9794
CUST03534,0.0231
CUST03535,0.991
CUST03536,0.9982
CUST03537,0.9814
CUST03538,0.9159
CUST03539,0.9824
CUST03540,0.9835
CUST03541,0.9999
CUST03542,0.9576
CUST03543,0.9621
CUST03544,0.9477
CUST03545,0.0607
CUST03546,0.9938
CUST03547,0.9745
CUST03548,0.0384
CUST03549,0.0596
CUST03550,0.0199
CUST03551,0.049
CUST03552,0.0542
CUST03553,0.9586
CUST03554,0.9984
CUST03555,0.9863
CUST03556,1.0
CUST03557,0.0386
CUST03558,0.9865
CUST03559,0.9893
CUST03560,0.9552
CUST03561,0.9898
CUST03562,0.0284
CUST03563,0.9848
CUST03564,0.9988
CUST03565,0.9511
CUST03566,0.0416
CUST03567,0.0202
CUST03568,0.0371
CUST03569,0.9985
CUST03570,0.9799
CUST03571,0.9618
CUST03572,0.0602
CUST03573,0.035
CUST03574,0.9932
CUST03575,0.9825
CUST03576,0.9854
CUST03577,0.9246
CUST03578,0.9881
CUST03579,0.9903
CUST03580,0.959
CUST03581,0.9834
CUST03582,0.9276
CUST03583,1.0
CUST03584,0.9907
CUST03585,0.9715
CUST03586,0.9897
CUST03587,0.9598
CUST03588,0.9857
CUST03589,0.0305
CUST03590,0.9915
CUST03591,0.9933
CUST03592,0.9996
CUST03593,0.9925
CUST03594,0.9675
CUST03595,0.9883
CUST03596,0.9919
CUST03597,1.0
CUST03598,0.0863
CUST03599,0.0391
CUST03600,0.9983
CUST03601,0.0547
CUST03602,0.9953
CUST03603,0.9951
CUST03604,0.0322
CUST03605,0.9967
CUST03606,0.9704
CUST03607,0.9537
CUST03608,0.9832
CUST03609,0.9652
CUST03610,0.9884
CUST03611,0.9781
CUST03612,0.0373
CUST03613,0.9496
CUST03614,0.9621
CUST03615,0.9469
CUST03616,0.9621
CUST03617,0.9896
CUST03618,0.9714
CUST03619,0.9776
CUST03620,1.0
CUST03621,0.982
CUST03622,0.9691
CUST03623,0.9884
CUST03624,0.9932
CUST03625,0.0478
CUST03626,0.9904
CUST03627,1.0
CUST03628,0.0226
CUST03629,0.1187
CUST03630,0.0612
CUST03631,0.9895
CUST03632,0.0317
CUST03633,0.9972
CUST03634,0.9989
CUST03635,0.9923
CUST03636,0.982
CUST03637,0.961
CUST03638,0.9951
CUST03639,0.9989
CUST03640,0.0603
CUST03641,0.9876
CUST03642,0.9949
CUST03643,0.9917
CUST03644,0.9575
CUST03645,0.9763
CUST03646,0.9759
CUST03647,0.0616
CUST03648,0.0639
CUST03649,0.9803
CUST03650,0.044
CUST03651,0.972
CUST03652,0.9992
CUST03653,0.9892
CUST03654,0.9999
CUST03655,0.9886
CUST03656,0.0536
CUST03657,0.0218
CUST03658,0.993
CUST03659,0.9568
CUST03660,0.9338
CUST03661,0.0273
CUST03662,0.9903
CUST03663,0.052
CUST03664,0.029
CUST03665,0.0308
CUST03666,0.9906
CUST03667,0.9979
CUST03668,0.0344
CUST03669,0.0393
CUST03670,0.9993
CUST03671,0.9999
CUST03672,0.9934
CUST03673,0.9724
CUST03674,0.0288
CUST03675,0.9845
CUST03676,0.0294
CUST03677,0.0306
CUST03678,0.9998
CUST03679,0.9243
CUST03680,0.0404
CUST03681,0.9509
CUST03682,0.0224
CUST03683,0.9999
CUST03684,0.974
CUST03685,0.9466
CUST03686,0.0377
CUST03687,0.9993
CUST03688,0.9803
CUST03689,0.0328
CUST03690,0.9725
CUST03691,1.0
CUST03692,0.0185
CUST03693,0.9899
CUST03694,0.9851
CUST03695,0.9733
CUST03696,0.031
CUST03697,0.992
CUST03698,0.989
CUST03699,0.978
CUST03700,0.0668
CUST03701,0.0377
CUST03702,0.9646
CUST03703,0.9877
CUST03704,0.9822
CUST03705,0.9649
CUST03706,0.994
CUST03707,0.9928
CUST03708,0.9381
CUST03709,0.9994
CUST03710,0.0265
CUST03711,0.9983
CUST03712,0.9595
CUST03713,0.9837
CUST03714,0.9765
CUST03715,0.0178
CUST03716,1.0
CUST03717,0.9989
CUST03718,0.0313
CUST03719,0.0639
CUST03720,0.9727
CUST03721,0.9412
CUST03722,0.0213
CUST03723,0.9982
CUST03724,0.9281
CUST03725,0.9755
CUST03726,0.9905
CUST03727,0.9495
CUST03728,0.0519
CUST03729,0.9734
CUST03730,0.9884
CUST03731,0.9777
CUST03732,0.9687
CUST03733,0.0622
CUST03734,0.0319
CUST03735,0.0686
CUST03736,0.0238
CUST03737,0.0272
CUST03738,0.9884
CUST03739,0.929
CUST03740,0.9999
CUST03741,0.0577
CUST03742,0.0438
CUST03743,0.9956
CUST03744,0.044
CUST03745,0.0343
CUST03746,1.0
CUST03747,0.9986
CUST03748,0.9594
CUST03749,0.9922
CUST03750,0.9366
CUST03751,0.9909
CUST03752,0.913
CUST03753,0.039
CUST03754,0.9465
CUST03755,0.0579
CUST03756,0.0519
CUST03757,0.044
CUST03758,0.9625
CUST03759,0.0234
CUST03760,0.0255
CUST03761,0.9883
CUST03762,0.0203
CUST03763,0.9776
CUST03764,0.9906
CUST03765,0.0611
CUST03766,0.0294
CUST03767,0.0351
CUST03768,0.0227
CUST03769,0.0476
CUST03770,1.0
CUST03771,0.9888
CUST03772,0.9955
CUST03773,0.9888
CUST03774,0.985
CUST03775,0.9638
CUST03776,0.0386
CUST03777,0.9902
CUST03778,0.9949
CUST03779,0.9848
CUST03780,0.9727
CUST03781,0.987
CUST03782,0.9983
CUST03783,0.9771
CUST03784,0.0329
CUST03785,0.9972
CUST03786,0.9698
CUST03787,0.0489
CUST03788,0.0821
CUST03789,0.9922
CUST03790,0.9687
CUST03791,0.0315
CUST03792,0.9253
CUST03793,0.9976
CUST03794,0.9677
CUST03795,0.996
CUST03796,0.9695
CUST03797,0.0129
CUST03798,0.9854
CUST03799,0.972
CUST03800,0.9819
CUST03801,0.0491
CUST03802,0.9987
CUST03803,0.028
CUST03804,0.0382
CUST03805,0.9999
CUST03806,0.9799
CUST03807,0.9983
CUST03808,0.0332
CUST03809,0.9963
CUST03810,0.0439
CUST03811,0.9552
CUST03812,0.971
CUST03813,0.9998
CUST03814,0.9987
CUST03815,0.9501
CUST03816,0.0373
CUST03817,0.9454
CUST03818,0.0571
CUST03819,0.9696
CUST03820,0.0406
CUST03821,0.983
CUST03822,0.9857
CUST03823,0.9887
CUST03824,0.9629
CUST03825,0.0307
CUST03826,0.9738
CUST03827,0.0262
CUST03828,0.9343
CUST03829,0.9983
CUST03830,0.9983
CUST03831,0.9722
CUST03832,0.9731
CUST03833,0.9999
CUST03834,0.9781
CUST03835,0.9848
CUST03836,0.9828
CUST03837,0.0274
CUST03838,0.997
CUST03839,0.9972
CUST03840,0.9587
CUST03841,0.9432
CUST03842,0.0342
CUST03843,0.0389
CUST03844,1.0
CUST03845,0.9511
CUST03846,0.9534
CUST03847,0.9893
CUST03848,0.9827
CUST03849,0.959
CUST03850,0.9883
CUST03851,0.9798
CUST03852,0.978
CUST03853,0.9998
