customer_id,age,region,product_type,monthly_transaction_volume,avg_transaction_value,days_since_last_txn,loan_amount,late_payments_last_12m,credit_utilization_ratio,churn_label,default_label,chat_count,negative_count,positive_count,complaint_flag,all_keywords,sentiment_ratio,sentiment_score,engagement_score,high_utilization,frequent_complainer,low_engagement
CUST05406,28,Nigeria,both,23.0,687.53,50,23989.59,9,0.0375,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3903,0,0,0
CUST05407,52,Nigeria,loans,16.0,292.34,138,21607.3,11,0.3845,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1533,0,0,1
CUST05408,18,Kenya,both,76.0,4211.55,149,24550.67,8,0.9129,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5012,1,0,0
CUST05409,21,Kenya,loans,85.0,3507.25,116,40109.05,4,0.5957,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5662,0,0,0
CUST05410,60,South Africa,loans,89.0,883.15,174,35628.24,1,0.4848,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3171,0,0,0
CUST05411,67,Kenya,savings,7.0,3403.16,177,0.0,10,0.537,1,1,2.0,0.0,1.0,0,,0.5,0.0059,0.1952,0,0,1
CUST05412,38,South Africa,both,110.0,1654.05,12,24981.63,8,0.3039,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7794,0,0,0
CUST05413,44,Kenya,savings,61.0,293.2,31,0.0,5,0.3884,0,1,1.0,0.0,0.0,0,,0.0,0.0053,0.5248,0,0,0
CUST05414,46,Kenya,savings,67.0,1151.53,70,0.0,7,0.1971,1,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.4982,0,0,0
CUST05415,25,Nigeria,loans,105.0,3781.47,120,49341.37,6,0.7105,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6297,0,0,0
CUST05416,29,Nigeria,savings,33.0,1959.73,51,0.0,0,0.2365,0,0,2.0,1.0,1.0,0,,0.5,0.0075,0.4811,0,0,0
CUST05417,33,Kenya,both,60.0,2728.86,115,19303.14,3,0.4248,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4559,0,0,0
CUST05418,61,South Africa,loans,9.0,691.35,161,4079.56,3,0.9268,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1013,1,0,1
CUST05419,40,Kenya,savings,59.0,472.38,2,0.0,7,0.4059,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5927,0,0,0
CUST05420,55,Nigeria,savings,32.0,1203.87,156,0.0,5,0.3371,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.2057,0,0,1
CUST05421,28,Nigeria,savings,22.0,2367.96,88,0.0,5,0.4227,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3865,0,0,0
CUST05422,67,Nigeria,loans,74.0,4236.49,162,25893.18,6,0.2491,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.4675,0,0,0
CUST05423,63,South Africa,loans,16.0,3819.32,122,49229.36,10,0.7325,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3654,0,0,0
CUST05424,42,Kenya,savings,116.0,808.72,8,0.0,2,0.6787,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7637,0,0,0
CUST05425,29,South Africa,both,28.0,366.64,162,524.32,1,0.2527,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.1387,0,0,1
CUST05426,68,Nigeria,loans,10.0,1135.28,9,31616.95,6,0.4202,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4661,0,0,0
CUST05427,60,South Africa,loans,54.0,4263.12,45,11347.39,10,0.5319,0,1,2.0,1.0,1.0,1,blocked,0.5,0.986,0.6714,0,0,0
CUST05428,44,South Africa,loans,47.0,2584.08,99,12567.34,11,0.8674,1,1,2.0,0.0,1.0,0,,0.5,0.0053,0.4462,1,0,0
CUST05429,31,South Africa,loans,79.0,4036.44,162,1362.42,3,0.3354,1,0,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.4722,0,0,0
CUST05430,50,Nigeria,savings,80.0,1854.22,30,0.0,4,0.5782,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.661,0,0,0
CUST05431,37,Nigeria,both,71.0,2956.31,97,12751.63,9,0.94,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5399,1,0,0
CUST05432,53,Nigeria,savings,69.0,2977.72,21,0.0,1,0.261,0,0,4.0,1.0,2.0,1,"blocked, blocked, blocked",0.5,0.0073,0.7049,0,0,0
CUST05433,61,Nigeria,savings,93.0,3137.37,61,0.0,4,0.7283,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6941,0,0,0
CUST05434,43,Nigeria,loans,78.0,2356.05,47,36198.91,5,0.6552,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6422,0,0,0
CUST05435,20,Nigeria,both,17.0,1203.81,77,18017.63,3,0.1497,1,0,1.0,0.0,1.0,0,,1.0,0.9847,0.3381,0,0,0
CUST05436,47,Kenya,both,56.0,2148.14,127,4044.06,5,0.9847,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.3883,1,0,0
CUST05437,62,South Africa,savings,82.0,4874.04,129,0.0,11,0.7823,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.5966,1,0,0
CUST05438,29,Kenya,loans,32.0,1367.84,121,1603.92,11,0.4287,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2921,0,0,1
CUST05439,67,South Africa,loans,103.0,3626.89,5,22359.25,4,0.5598,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.8731,0,0,0
CUST05440,36,Kenya,savings,58.0,4724.2,141,0.0,5,0.3609,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4917,0,0,0
CUST05441,53,Kenya,both,39.0,2835.62,116,28205.54,11,0.2618,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3973,0,0,0
CUST05442,54,South Africa,savings,46.0,2451.79,12,0.0,2,0.8961,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6311,1,0,0
CUST05443,27,South Africa,savings,74.0,612.98,170,0.0,6,0.585,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.2684,0,0,1
CUST05444,20,Nigeria,savings,85.0,3768.8,138,0.0,2,0.3694,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5301,0,0,0
CUST05445,67,South Africa,both,31.0,4558.34,124,11793.69,7,0.8513,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.442,1,0,0
CUST05446,54,Kenya,savings,21.0,4903.62,88,0.0,0,0.4423,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5103,0,0,0
CUST05447,50,South Africa,both,11.0,1016.27,143,21100.08,2,0.1848,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.1636,0,0,1
CUST05448,33,Nigeria,both,60.0,4601.08,57,35287.14,8,0.1525,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6792,0,0,0
CUST05449,23,Nigeria,savings,111.0,1857.64,130,0.0,8,0.9408,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5289,1,0,0
CUST05450,32,Nigeria,savings,115.0,3099.57,110,0.0,3,0.3824,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6474,0,0,0
CUST05451,46,Kenya,both,67.0,1126.02,110,12984.5,2,0.3954,1,0,2.0,2.0,0.0,1,"blocked, blocked",0.0,0.0073,0.4076,0,1,0
CUST05452,54,Nigeria,savings,64.0,1249.46,144,0.0,9,0.5376,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3289,0,0,0
CUST05453,34,Nigeria,loans,60.0,3098.6,32,30149.22,11,0.5764,0,1,1.0,0.0,0.0,0,,0.0,0.0051,0.6599,0,0,0
CUST05454,29,Kenya,both,29.0,2429.32,19,14141.31,6,0.4322,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5643,0,0,0
CUST05455,30,South Africa,savings,50.0,4822.35,100,0.0,8,0.9358,1,1,2.0,1.0,0.0,1,fraud,0.0,0.0053,0.5647,1,0,0
CUST05456,68,Nigeria,loans,112.0,1329.67,145,3525.17,8,0.331,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4719,0,0,0
CUST05457,50,Kenya,loans,74.0,4391.4,46,23515.72,10,0.113,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7344,0,0,0
CUST05458,69,Nigeria,loans,30.0,2307.77,102,15532.92,2,0.9954,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3757,1,0,0
CUST05459,18,Kenya,both,11.0,681.42,172,8906.2,6,0.2197,1,1,2.0,1.0,1.0,1,"blocked, blocked",0.5,0.9847,0.0821,0,0,1
CUST05460,41,Kenya,loans,90.0,1203.24,111,19622.58,1,0.9447,1,1,1.0,0.0,0.0,0,,0.0,0.0051,0.4768,1,0,0
CUST05461,41,Nigeria,savings,108.0,3780.94,15,0.0,3,0.8457,0,0,3.0,0.0,2.0,0,,0.6667,0.9858,0.8732,1,0,0
CUST05462,38,Kenya,both,14.0,4134.9,158,38300.68,5,0.7776,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2949,1,0,1
CUST05463,38,Kenya,loans,45.0,207.42,175,18344.06,11,0.1329,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1517,0,0,1
CUST05464,22,Nigeria,savings,102.0,2056.05,128,0.0,4,0.0348,1,1,2.0,1.0,0.0,0,,0.0,0.0056,0.5168,0,0,0
CUST05465,19,Kenya,loans,31.0,2475.92,110,6731.36,0,0.1708,1,0,1.0,1.0,0.0,0,,0.0,0.0058,0.3692,0,0,0
CUST05466,58,South Africa,savings,22.0,3079.02,105,0.0,6,0.4017,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.384,0,0,0
CUST05467,40,South Africa,loans,47.0,3256.58,112,48958.13,5,0.792,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4508,1,0,0
CUST05468,26,Kenya,both,47.0,4154.49,61,28861.51,8,0.3927,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.6097,0,0,0
CUST05469,36,Nigeria,savings,58.0,1374.21,116,0.0,0,0.0313,1,0,3.0,2.0,1.0,1,blocked,0.3333,0.9847,0.3801,0,1,0
CUST05470,66,Kenya,both,115.0,568.52,92,46091.44,10,0.0717,1,1,1.0,0.0,1.0,0,,1.0,0.9858,0.5611,0,0,0
CUST05471,42,Nigeria,both,116.0,940.57,142,22129.57,8,0.4605,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4709,0,0,0
CUST05472,69,Kenya,both,69.0,4684.86,150,9008.48,7,0.0287,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.502,0,0,0
CUST05473,26,South Africa,loans,9.0,2737.94,128,44625.44,10,0.7557,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2773,1,0,1
CUST05474,24,Kenya,savings,32.0,1103.28,179,0.0,2,0.245,1,0,1.0,0.0,1.0,0,,1.0,0.9869,0.1493,0,0,1
CUST05475,47,Nigeria,savings,22.0,3931.47,81,0.0,4,0.4872,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4803,0,0,0
CUST05476,53,Kenya,both,1.0,2939.17,136,28765.52,3,0.7924,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.246,1,0,1
CUST05477,69,Kenya,loans,46.0,1842.97,62,45376.74,3,0.5525,1,0,1.0,1.0,0.0,0,,0.0,0.0058,0.4889,0,0,0
CUST05478,42,Nigeria,loans,1.0,101.33,142,25435.6,10,0.8829,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.0907,1,0,1
CUST05479,28,Nigeria,both,69.0,3916.1,48,44466.13,10,0.847,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6915,1,0,0
CUST05480,46,South Africa,both,33.0,3590.03,126,8926.38,2,0.1733,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.395,0,0,0
CUST05481,33,Kenya,both,87.0,1317.91,3,31026.9,2,0.0225,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7151,0,0,0
CUST05482,27,Kenya,both,63.0,1335.44,138,26512.44,1,0.8643,1,0,1.0,1.0,0.0,0,,0.0,0.0064,0.3437,1,0,0
CUST05483,22,Nigeria,both,114.0,1364.73,53,16589.4,1,0.6558,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6851,0,0,0
CUST05484,55,Nigeria,savings,58.0,3355.39,44,0.0,11,0.9189,0,1,1.0,1.0,0.0,0,,0.0,0.0064,0.64,1,0,0
CUST05485,51,South Africa,savings,19.0,1477.94,60,0.0,2,0.0832,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3957,0,0,0
CUST05486,26,South Africa,savings,110.0,1558.71,76,0.0,0,0.9869,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6316,1,0,0
CUST05487,47,South Africa,loans,37.0,1889.33,23,34189.14,10,0.9845,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5519,1,0,0
CUST05488,64,Kenya,loans,91.0,4901.2,100,14271.34,8,0.2681,1,1,1.0,0.0,1.0,0,,1.0,0.986,0.6893,0,0,0
CUST05489,60,Nigeria,both,94.0,2305.89,23,36541.37,8,0.0587,0,1,1.0,1.0,0.0,0,,0.0,0.0075,0.7404,0,0,0
CUST05490,41,Nigeria,both,111.0,1893.1,99,43820.05,1,0.372,1,0,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.5999,0,0,0
CUST05491,20,Kenya,both,77.0,2355.41,67,34868.11,0,0.4343,1,0,1.0,1.0,0.0,0,,0.0,0.0058,0.5945,0,0,0
CUST05492,51,Nigeria,savings,61.0,3598.83,107,0.0,7,0.2689,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5203,0,0,0
CUST05493,44,Kenya,both,46.0,4419.62,28,28873.71,6,0.0541,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6937,0,0,0
CUST05494,65,Kenya,both,54.0,4954.1,175,47356.95,2,0.8668,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4155,1,0,0
CUST05495,46,South Africa,both,93.0,2435.46,3,38265.61,5,0.2113,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7886,0,0,0
CUST05496,56,Kenya,loans,68.0,2306.11,154,16472.46,10,0.8732,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3712,1,0,0
CUST05497,45,South Africa,both,6.0,1658.25,63,36305.8,10,0.2587,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3598,0,0,0
CUST05498,46,Kenya,loans,45.0,3897.67,149,33756.99,0,0.8499,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3943,1,0,0
CUST05499,34,Kenya,savings,109.0,3281.37,107,0.0,0,0.2828,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6456,0,0,0
CUST05500,38,Kenya,loans,26.0,1823.19,149,16308.44,3,0.1008,1,0,2.0,0.0,1.0,0,,0.5,0.987,0.2347,0,0,1
CUST05501,33,Kenya,savings,57.0,2597.52,100,0.0,8,0.8227,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.4741,1,0,0
CUST05502,42,Nigeria,both,100.0,1037.05,143,44079.07,9,0.2776,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4264,0,0,0
CUST05503,67,Kenya,savings,35.0,3473.03,118,0.0,6,0.3088,1,1,1.0,0.0,1.0,0,,1.0,0.9847,0.4129,0,0,0
CUST05504,35,Nigeria,savings,81.0,1268.1,122,0.0,6,0.4079,1,1,3.0,1.0,1.0,1,blocked,0.3333,0.0064,0.429,0,0,0
CUST05505,42,South Africa,loans,94.0,1754.23,103,24591.83,5,0.6058,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.534,0,0,0
CUST05506,67,Nigeria,loans,39.0,349.91,46,16875.83,5,0.6361,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4294,0,0,0
CUST05507,25,Kenya,loans,107.0,1107.15,152,36037.99,1,0.0758,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4304,0,0,0
CUST05508,31,Nigeria,savings,54.0,982.46,154,0.0,5,0.9531,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.2638,1,0,1
CUST05509,43,South Africa,loans,36.0,3679.18,130,47713.72,11,0.052,1,1,1.0,0.0,1.0,0,,1.0,0.9847,0.3993,0,0,0
CUST05510,39,Nigeria,both,27.0,3475.39,51,27693.72,6,0.8359,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5392,1,0,0
CUST05511,35,Kenya,savings,32.0,2695.34,73,0.0,7,0.7154,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4658,0,0,0
CUST05512,58,Nigeria,both,67.0,1941.41,130,2345.88,11,0.2895,1,1,1.0,0.0,1.0,0,,1.0,0.9847,0.4036,0,0,0
CUST05513,43,Nigeria,savings,27.0,4448.17,34,0.0,0,0.5971,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6259,0,0,0
CUST05514,36,Kenya,savings,43.0,4421.58,20,0.0,8,0.5496,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7029,0,0,0
CUST05515,42,Kenya,both,85.0,3018.15,73,34914.63,3,0.6669,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6378,0,0,0
CUST05516,64,South Africa,savings,105.0,3293.16,98,0.0,5,0.7377,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6545,0,0,0
CUST05517,69,Kenya,loans,81.0,3984.29,160,26027.38,0,0.5149,1,0,1.0,0.0,1.0,0,,1.0,0.987,0.4799,0,0,0
CUST05518,30,Kenya,loans,63.0,3616.65,58,15554.41,3,0.7162,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6365,0,0,0
CUST05519,20,Kenya,loans,83.0,1132.26,39,10104.86,6,0.1981,0,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.6136,0,0,0
CUST05520,19,Nigeria,loans,49.0,2521.77,127,12924.66,6,0.6926,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3864,0,0,0
CUST05521,41,Nigeria,loans,33.0,767.91,157,19050.46,4,0.4277,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.1846,0,0,1
CUST05522,50,Kenya,both,90.0,4048.81,154,38780.62,11,0.941,1,1,2.0,1.0,0.0,0,,0.0,0.0058,0.523,1,0,0
CUST05523,20,Nigeria,loans,17.0,3271.35,114,6353.59,2,0.8555,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3588,1,0,0
CUST05524,44,Nigeria,loans,108.0,4895.67,3,32362.34,2,0.0013,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.9557,0,0,0
CUST05525,38,Kenya,both,52.0,691.18,117,2379.08,6,0.7606,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.326,1,0,0
CUST05526,66,South Africa,loans,98.0,2555.64,21,2632.82,4,0.6025,0,1,1.0,1.0,0.0,0,,0.0,0.0058,0.7691,0,0,0
CUST05527,49,Kenya,both,12.0,3622.81,141,14045.6,3,0.7142,1,0,1.0,0.0,1.0,0,,1.0,0.9869,0.3014,0,0,0
CUST05528,40,Kenya,both,59.0,4338.04,166,18180.98,0,0.2583,1,0,3.0,1.0,2.0,1,poor service,0.6667,0.0081,0.4195,0,0,0
CUST05529,48,South Africa,both,51.0,4268.45,110,9899.46,6,0.7987,1,1,2.0,1.0,1.0,1,blocked,0.5,0.0069,0.5176,1,0,0
CUST05530,25,South Africa,loans,43.0,1017.98,43,44368.7,7,0.1407,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4813,0,0,0
CUST05531,42,Kenya,loans,61.0,4911.78,54,15583.47,6,0.8988,0,1,1.0,1.0,0.0,0,,0.0,0.0075,0.7043,1,0,0
CUST05532,35,South Africa,savings,79.0,4906.9,131,0.0,9,0.4344,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.585,0,0,0
CUST05533,27,Nigeria,savings,113.0,4845.6,137,0.0,7,0.1063,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.6685,0,0,0
CUST05534,38,Kenya,savings,98.0,3071.93,146,0.0,7,0.7007,1,1,1.0,0.0,1.0,0,,1.0,0.9858,0.5156,0,0,0
CUST05535,51,South Africa,loans,28.0,4161.36,19,31130.26,3,0.3868,0,0,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.648,0,0,0
CUST05536,48,South Africa,savings,117.0,389.41,133,0.0,9,0.2545,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.4664,0,0,0
CUST05537,68,Kenya,savings,60.0,1284.75,172,0.0,10,0.669,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2564,0,0,1
CUST05538,32,Nigeria,loans,55.0,469.06,6,3345.36,9,0.3335,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5718,0,0,0
CUST05539,54,Nigeria,loans,2.0,2532.75,78,39672.53,1,0.2169,1,0,1.0,0.0,1.0,0,,1.0,0.9858,0.3582,0,0,0
CUST05540,46,Kenya,savings,80.0,4824.0,132,0.0,11,0.6028,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5815,0,0,0
CUST05541,63,South Africa,loans,106.0,3249.36,95,16402.46,6,0.3504,1,1,1.0,0.0,1.0,0,,1.0,0.987,0.6619,0,0,0
CUST05542,65,Nigeria,loans,35.0,2311.65,173,21029.81,5,0.0528,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2319,0,0,1
CUST05543,54,Nigeria,savings,104.0,3966.25,122,0.0,2,0.2269,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.6316,0,0,0
CUST05544,40,Nigeria,savings,11.0,2756.18,67,0.0,1,0.4509,1,0,1.0,0.0,0.0,0,,0.0,0.0051,0.4204,0,0,0
CUST05545,45,Nigeria,savings,116.0,2293.66,112,0.0,10,0.5744,1,1,1.0,0.0,1.0,1,blocked,1.0,0.9847,0.6056,0,0,0
CUST05546,51,Kenya,both,31.0,3150.35,128,43632.47,6,0.4865,1,1,1.0,0.0,0.0,0,,0.0,0.0042,0.3627,0,0,0
CUST05547,59,South Africa,savings,58.0,2563.89,140,0.0,10,0.9188,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3859,1,0,0
CUST05548,29,Nigeria,savings,2.0,3211.31,50,0.0,9,0.3416,0,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.4547,0,0,0
CUST05549,63,Nigeria,savings,107.0,4015.16,164,0.0,9,0.8673,1,1,1.0,0.0,0.0,0,,0.0,0.0053,0.549,1,0,0
CUST05550,59,Nigeria,loans,61.0,2317.47,179,29851.02,4,0.4787,1,1,1.0,0.0,0.0,0,,0.0,0.0059,0.2953,0,0,1
CUST05551,22,Kenya,both,116.0,2080.96,39,36252.15,4,0.6813,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7581,0,0,0
CUST05552,32,Kenya,savings,45.0,2797.74,38,0.0,5,0.5402,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5873,0,0,0
CUST05553,30,Nigeria,both,8.0,4524.72,69,21098.31,0,0.1088,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4956,0,0,0
CUST05554,48,Kenya,savings,81.0,2120.68,55,0.0,8,0.4225,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6214,0,0,0
CUST05555,28,Nigeria,loans,20.0,4240.27,34,29464.63,10,0.6752,0,1,2.0,0.0,2.0,0,,1.0,0.986,0.5949,0,0,0
CUST05556,33,South Africa,savings,74.0,3089.64,31,0.0,0,0.276,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.7029,0,0,0
CUST05557,27,Kenya,savings,5.0,71.86,128,0.0,10,0.3302,1,1,2.0,0.0,0.0,0,,0.0,0.0042,0.1323,0,0,1
CUST05558,21,Kenya,loans,20.0,2386.25,171,23799.87,7,0.7011,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0058,0.196,0,0,1
CUST05559,41,Nigeria,loans,76.0,1060.57,18,28144.3,6,0.7337,0,1,1.0,1.0,0.0,1,blocked,0.0,0.0073,0.6363,0,0,0
CUST05560,34,Kenya,both,81.0,760.33,103,35507.45,8,0.5363,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4461,0,0,0
CUST05561,44,South Africa,loans,19.0,1179.85,51,37759.39,0,0.7363,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4009,0,0,0
CUST05562,29,Nigeria,savings,23.0,3564.97,45,0.0,11,0.842,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5453,1,0,0
CUST05563,32,Kenya,loans,103.0,3140.64,103,14577.49,10,0.5089,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.6298,0,0,0
CUST05564,64,Kenya,both,1.0,2688.9,25,31155.84,8,0.6955,0,1,1.0,0.0,0.0,0,,0.0,0.0056,0.4815,0,0,0
CUST05565,59,South Africa,loans,28.0,2481.39,15,13360.14,3,0.0123,0,0,0.0,0.0,0.0,0,,0.5,0.0849,0.5729,0,0,0
CUST05566,31,Kenya,loans,116.0,1952.0,157,40969.97,1,0.0293,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.4879,0,0,0
CUST05567,26,Nigeria,loans,66.0,4433.97,80,21454.14,3,0.6027,1,0,1.0,0.0,0.0,0,,0.0,0.0059,0.6371,0,0,0
CUST05568,68,Kenya,loans,4.0,4662.95,12,44800.32,5,0.6357,0,1,2.0,1.0,1.0,1,blocked,0.5,0.9847,0.6181,0,0,0
CUST05569,53,Kenya,both,107.0,3824.54,157,6832.86,11,0.2938,1,1,1.0,1.0,0.0,0,,0.0,0.0058,0.5551,0,0,0
CUST05570,43,South Africa,loans,41.0,1448.24,116,35420.96,4,0.6177,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3338,0,0,0
CUST05571,54,Kenya,loans,86.0,4570.18,133,21751.35,8,0.1017,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5843,0,0,0
CUST05572,29,Kenya,loans,76.0,4097.49,110,6805.25,4,0.7694,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5826,1,0,0
CUST05573,40,Nigeria,loans,44.0,628.89,85,28171.27,0,0.3531,1,0,0.0,0.0,0.0,0,,0.5,0.0849,0.3709,0,0,0
CUST05574,38,South Africa,both,45.0,1714.97,139,10986.76,9,0.5714,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.3075,0,0,0
CUST05575,55,Kenya,both,66.0,1644.75,62,14971.65,4,0.9792,1,1,1.0,1.0,0.0,1,fraud,0.0,0.0053,0.5378,1,0,0
CUST05576,27,Kenya,both,46.0,3652.93,123,23082.95,6,0.5166,1,1,1.0,1.0,0.0,0,,0.0,0.0075,0.4431,0,0,0
CUST05577,43,South Africa,loans,21.0,2624.25,158,18535.83,4,0.5267,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.2399,0,0,1
CUST05578,61,Nigeria,both,87.0,1341.75,150,19741.41,8,0.1032,1,1,1.0,0.0,1.0,0,,1.0,0.9858,0.3878,0,0,0
CUST05579,28,South Africa,savings,81.0,1161.67,100,0.0,9,0.0444,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.4729,0,0,0
CUST05580,24,South Africa,savings,72.0,2292.95,7,0.0,8,0.9226,0,1,0.0,0.0,0.0,0,,0.5,0.0849,0.7108,1,0,0
CUST05581,60,Nigeria,savings,89.0,3333.13,3,0.0,10,0.8665,0,1,1.0,0.0,0.0,0,,0.0,0.0059,0.8217,1,0,0
CUST05582,63,Nigeria,loans,62.0,2548.54,78,19978.48,8,0.8104,1,1,0.0,0.0,0.0,0,,0.5,0.0849,0.5355,1,0,0
